purchase_id,delivery_company,purchase_month,purchase_day,purchase_hour,purchase_weekday,delivery_month,delivery_day,delivery_hour,delivery_weekday,shipping_time_in_hours
24259,C360,1,4,17,Monday,1,6,14,Wednesday,45
24260,C516,1,7,18,Thursday,1,8,16,Friday,21
24263,C360,1,1,22,Friday,1,3,16,Sunday,41
24264,C360,1,5,23,Tuesday,1,8,7,Friday,55
24265,C620,1,6,1,Wednesday,1,6,8,Wednesday,7
24266,C620,1,1,13,Friday,1,2,12,Saturday,23
24267,C620,1,6,19,Wednesday,1,9,6,Saturday,58
24269,C620,1,7,6,Thursday,1,8,23,Friday,40
24270,C360,1,1,15,Friday,1,3,19,Sunday,51
24271,C360,1,5,5,Tuesday,1,8,6,Friday,72
24272,C516,1,5,14,Tuesday,1,7,9,Thursday,42
24273,C516,1,6,13,Wednesday,1,7,15,Thursday,26
24274,C360,1,3,19,Sunday,1,6,16,Wednesday,69
24275,C516,1,2,4,Saturday,1,3,19,Sunday,38
24276,C516,1,8,8,Friday,1,9,22,Saturday,38
24277,C620,1,3,10,Sunday,1,5,17,Tuesday,54
24278,C516,1,2,0,Saturday,1,3,11,Sunday,35
24279,C620,1,5,4,Tuesday,1,7,12,Thursday,56
24280,C620,1,6,19,Wednesday,1,8,6,Friday,34
24281,C516,1,3,21,Sunday,1,5,5,Tuesday,32
24282,C516,1,5,20,Tuesday,1,7,17,Thursday,45
24283,C620,1,8,0,Friday,1,10,4,Sunday,52
24284,C360,1,7,10,Thursday,1,10,14,Sunday,75
24285,C516,1,5,20,Tuesday,1,7,18,Thursday,46
24286,C516,1,5,4,Tuesday,1,7,4,Thursday,48
24287,C620,1,6,18,Wednesday,1,9,14,Saturday,67
24288,C620,1,7,9,Thursday,1,9,15,Saturday,54
24289,C620,1,1,15,Friday,1,3,16,Sunday,48
24290,C516,1,3,15,Sunday,1,5,9,Tuesday,42
24291,C360,1,7,18,Thursday,1,10,16,Sunday,70
24292,C360,1,6,11,Wednesday,1,9,3,Saturday,63
24293,C620,1,3,14,Sunday,1,6,1,Wednesday,58
24295,C360,1,2,0,Saturday,1,3,17,Sunday,40
24296,C620,1,1,9,Friday,1,3,10,Sunday,48
24297,C620,1,6,16,Wednesday,1,8,14,Friday,46
24299,C360,1,2,16,Saturday,1,4,13,Monday,44
24300,C516,1,1,23,Friday,1,3,23,Sunday,47
24302,C620,1,6,3,Wednesday,1,7,9,Thursday,30
24303,C620,1,3,11,Sunday,1,5,2,Tuesday,39
24304,C620,1,7,1,Thursday,1,8,17,Friday,39
24305,C620,1,2,10,Saturday,1,4,1,Monday,38
24306,C516,1,7,5,Thursday,1,8,10,Friday,29
24307,C360,1,2,20,Saturday,1,5,6,Tuesday,57
24308,C620,1,5,21,Tuesday,1,7,5,Thursday,32
24309,C620,1,2,23,Saturday,1,4,10,Monday,34
24310,C360,1,4,0,Monday,1,5,19,Tuesday,43
24311,C360,1,3,10,Sunday,1,4,12,Monday,25
24312,C360,1,1,10,Friday,1,3,12,Sunday,50
24313,C620,1,1,9,Friday,1,3,6,Sunday,44
24314,C620,1,6,18,Wednesday,1,7,15,Thursday,21
24315,C620,1,7,7,Thursday,1,8,11,Friday,28
24316,C620,1,8,10,Friday,1,9,16,Saturday,30
24317,C620,1,6,7,Wednesday,1,7,11,Thursday,28
24318,C360,1,1,13,Friday,1,3,3,Sunday,38
24319,C620,1,2,21,Saturday,1,4,17,Monday,44
24320,C516,1,4,9,Monday,1,5,3,Tuesday,17
24321,C620,1,8,1,Friday,1,9,10,Saturday,32
24322,C620,1,6,20,Wednesday,1,8,0,Friday,28
24323,C516,1,7,16,Thursday,1,8,18,Friday,25
24324,C620,1,1,15,Friday,1,3,10,Sunday,43
24326,C620,1,4,2,Monday,1,5,9,Tuesday,30
24327,C516,1,8,1,Friday,1,9,4,Saturday,27
24328,C620,1,5,1,Tuesday,1,6,11,Wednesday,33
24329,C516,1,4,11,Monday,1,5,23,Tuesday,36
24331,C620,1,7,16,Thursday,1,10,0,Sunday,56
24332,C516,1,5,20,Tuesday,1,7,0,Thursday,28
24333,C620,1,8,4,Friday,1,9,10,Saturday,29
24334,C620,1,4,2,Monday,1,5,7,Tuesday,29
24335,C516,1,7,19,Thursday,1,9,20,Saturday,49
24336,C620,1,7,3,Thursday,1,8,17,Friday,37
24337,C360,1,3,18,Sunday,1,5,23,Tuesday,53
24338,C516,1,1,17,Friday,1,2,15,Saturday,21
24339,C620,1,1,17,Friday,1,3,23,Sunday,53
24340,C360,1,7,13,Thursday,1,9,6,Saturday,41
24341,C516,1,7,5,Thursday,1,9,2,Saturday,45
24342,C360,1,1,9,Friday,1,3,17,Sunday,55
24343,C620,1,5,20,Tuesday,1,7,22,Thursday,50
24344,C360,1,8,2,Friday,1,9,19,Saturday,41
24345,C516,1,7,17,Thursday,1,9,0,Saturday,30
24346,C360,1,6,16,Wednesday,1,8,22,Friday,53
24347,C516,1,1,19,Friday,1,2,6,Saturday,10
24348,C360,1,4,23,Monday,1,7,2,Thursday,51
24349,C516,1,5,16,Tuesday,1,6,4,Wednesday,11
24350,C620,1,5,2,Tuesday,1,5,4,Tuesday,1
24351,C620,1,4,17,Monday,1,5,14,Tuesday,20
24352,C516,1,6,11,Wednesday,1,7,11,Thursday,23
24353,C516,1,2,18,Saturday,1,3,3,Sunday,9
24354,C516,1,4,17,Monday,1,5,9,Tuesday,15
24355,C360,1,2,11,Saturday,1,4,20,Monday,56
24357,C620,1,7,11,Thursday,1,7,23,Thursday,11
24358,C516,1,3,16,Sunday,1,4,3,Monday,10
24360,C516,1,8,5,Friday,1,8,15,Friday,9
24361,C620,1,6,14,Wednesday,1,7,8,Thursday,18
24362,C620,1,2,13,Saturday,1,2,18,Saturday,5
24363,C620,1,4,8,Monday,1,5,9,Tuesday,24
24364,C360,1,4,20,Monday,1,6,7,Wednesday,34
24365,C360,1,8,3,Friday,1,9,22,Saturday,42
24366,C516,1,1,23,Friday,1,3,3,Sunday,28
24367,C516,1,7,15,Thursday,1,7,21,Thursday,6
24368,C516,1,4,3,Monday,1,4,14,Monday,10
24369,C360,1,3,10,Sunday,1,5,4,Tuesday,41
24370,C360,1,3,19,Sunday,1,5,17,Tuesday,45
24372,C516,1,5,10,Tuesday,1,5,18,Tuesday,7
24373,C360,1,3,6,Sunday,1,5,5,Tuesday,47
24374,C620,1,4,7,Monday,1,5,11,Tuesday,27
24375,C620,1,5,18,Tuesday,1,6,2,Wednesday,8
24376,C360,1,3,22,Sunday,1,6,4,Wednesday,54
24377,C360,1,3,12,Sunday,1,5,11,Tuesday,46
24378,C516,1,3,12,Sunday,1,4,5,Monday,17
24379,C360,1,1,22,Friday,1,3,17,Sunday,43
24380,C516,1,5,9,Tuesday,1,5,15,Tuesday,6
24381,C360,1,6,11,Wednesday,1,8,8,Friday,45
24382,C516,1,3,8,Sunday,1,3,20,Sunday,12
24383,C360,1,8,4,Friday,1,8,22,Friday,18
24384,C516,1,6,15,Wednesday,1,7,12,Thursday,20
24385,C516,1,6,7,Wednesday,1,6,21,Wednesday,13
24386,C360,1,6,14,Wednesday,1,8,17,Friday,50
24387,C516,1,4,11,Monday,1,5,4,Tuesday,17
24388,C620,1,7,9,Thursday,1,7,23,Thursday,13
24389,C620,1,7,10,Thursday,1,7,17,Thursday,6
24390,C360,1,7,17,Thursday,1,8,23,Friday,30
24391,C360,1,5,16,Tuesday,1,7,16,Thursday,48
24393,C516,1,4,7,Monday,1,4,12,Monday,4
24395,C360,1,7,21,Thursday,1,9,17,Saturday,43
24396,C516,1,7,0,Thursday,1,7,20,Thursday,19
24397,C360,1,8,5,Friday,1,9,19,Saturday,38
24398,C360,1,5,17,Tuesday,1,7,2,Thursday,33
24399,C620,1,1,5,Friday,1,2,2,Saturday,20
24400,C360,1,8,3,Friday,1,9,23,Saturday,44
24401,C516,1,4,1,Monday,1,4,17,Monday,15
24403,C620,1,7,14,Thursday,1,10,8,Sunday,66
24404,C360,1,7,9,Thursday,1,10,10,Sunday,73
24405,C620,1,8,5,Friday,1,11,3,Monday,70
24406,C360,1,1,11,Friday,1,4,14,Monday,74
24407,C360,1,7,12,Thursday,1,9,22,Saturday,57
24408,C620,1,4,7,Monday,1,6,22,Wednesday,62
24409,C620,1,4,6,Monday,1,7,10,Thursday,75
24410,C620,1,6,17,Wednesday,1,9,17,Saturday,72
24411,C620,1,3,9,Sunday,1,6,3,Wednesday,65
24412,C516,1,7,20,Thursday,1,10,1,Sunday,53
24413,C516,1,6,7,Wednesday,1,8,17,Friday,57
24414,C360,1,5,10,Tuesday,1,8,19,Friday,81
24415,C620,1,1,11,Friday,1,4,8,Monday,68
24416,C360,1,8,5,Friday,1,11,6,Monday,73
24417,C360,1,1,4,Friday,1,4,17,Monday,85
24418,C620,1,2,16,Saturday,1,5,18,Tuesday,73
24419,C360,1,4,10,Monday,1,7,5,Thursday,67
24420,C516,1,4,8,Monday,1,6,18,Wednesday,57
24421,C360,1,3,18,Sunday,1,6,15,Wednesday,69
24422,C360,1,1,23,Friday,1,5,15,Tuesday,87
24424,C360,1,3,6,Sunday,1,6,6,Wednesday,71
24425,C360,1,8,3,Friday,1,11,12,Monday,81
24426,C620,1,6,13,Wednesday,1,9,18,Saturday,76
24427,C620,1,3,22,Sunday,1,7,1,Thursday,74
24428,C516,1,2,1,Saturday,1,4,7,Monday,54
24429,C620,1,2,16,Saturday,1,5,21,Tuesday,76
24430,C360,1,7,2,Thursday,1,9,19,Saturday,64
24431,C360,1,3,5,Sunday,1,6,7,Wednesday,73
24432,C516,1,6,19,Wednesday,1,7,0,Thursday,5
24433,C620,1,5,20,Tuesday,1,6,0,Wednesday,3
24434,C360,1,5,3,Tuesday,1,6,22,Wednesday,43
24435,C620,1,6,22,Wednesday,1,7,4,Thursday,6
24436,C360,1,5,13,Tuesday,1,7,6,Thursday,41
24437,C620,1,6,1,Wednesday,1,6,4,Wednesday,3
24440,C620,1,6,22,Wednesday,1,7,21,Thursday,23
24441,C516,1,5,23,Tuesday,1,6,10,Wednesday,11
24442,C360,1,6,16,Wednesday,1,8,16,Friday,47
24443,C516,1,6,22,Wednesday,1,7,2,Thursday,3
24444,C516,1,5,1,Tuesday,1,5,2,Tuesday,1
24445,C360,1,7,4,Thursday,1,8,8,Friday,27
24446,C360,1,4,3,Monday,1,6,1,Wednesday,45
24447,C620,1,4,9,Monday,1,4,20,Monday,10
24448,C620,1,2,8,Saturday,1,2,22,Saturday,14
24450,C620,1,5,23,Tuesday,1,6,21,Wednesday,22
24451,C360,1,1,13,Friday,1,3,17,Sunday,51
24452,C360,1,5,7,Tuesday,1,7,2,Thursday,42
24453,C360,1,1,16,Friday,1,2,20,Saturday,28
24454,C620,1,2,21,Saturday,1,3,13,Sunday,16
24455,C620,1,6,6,Wednesday,1,6,12,Wednesday,6
24456,C516,1,7,3,Thursday,1,7,11,Thursday,8
24457,C620,1,3,10,Sunday,1,3,16,Sunday,6
24458,C360,1,7,10,Thursday,1,8,19,Friday,33
24459,C516,1,7,5,Thursday,1,7,8,Thursday,2
24460,C516,1,5,20,Tuesday,1,6,12,Wednesday,16
24461,C516,1,2,12,Saturday,1,2,23,Saturday,11
24462,C620,1,2,4,Saturday,1,2,22,Saturday,18
24463,C620,1,3,8,Sunday,1,4,15,Monday,30
24464,C620,1,3,0,Sunday,1,3,20,Sunday,20
24465,C516,1,3,13,Sunday,1,3,18,Sunday,5
24466,C360,1,3,1,Sunday,1,5,7,Tuesday,54
24467,C360,1,6,20,Wednesday,1,8,21,Friday,48
24468,C360,1,5,2,Tuesday,1,7,1,Thursday,46
24469,C620,1,4,18,Monday,1,6,19,Wednesday,49
24470,C360,1,7,19,Thursday,1,11,10,Monday,86
24471,C360,1,4,13,Monday,1,7,8,Thursday,67
24472,C620,1,4,7,Monday,1,6,23,Wednesday,64
24474,C516,1,6,15,Wednesday,1,8,15,Friday,47
24475,C620,1,7,18,Thursday,1,10,5,Sunday,58
24476,C516,1,5,22,Tuesday,1,7,15,Thursday,40
24477,C620,1,3,18,Sunday,1,5,8,Tuesday,37
24478,C620,1,4,20,Monday,1,7,8,Thursday,60
24479,C516,1,6,3,Wednesday,1,8,1,Friday,46
24480,C620,1,7,8,Thursday,1,9,12,Saturday,52
24481,C360,1,4,5,Monday,1,6,21,Wednesday,63
24482,C516,1,1,23,Friday,1,3,18,Sunday,42
24483,C516,1,6,18,Wednesday,1,8,21,Friday,51
24484,C360,1,7,15,Thursday,1,10,7,Sunday,64
24485,C620,1,1,23,Friday,1,4,6,Monday,55
24486,C360,1,1,7,Friday,1,4,10,Monday,75
24487,C516,1,7,3,Thursday,1,8,11,Friday,31
24488,C620,1,2,10,Saturday,1,5,1,Tuesday,62
24489,C360,1,6,2,Wednesday,1,8,11,Friday,57
24490,C620,1,3,21,Sunday,1,5,12,Tuesday,39
24491,C620,1,2,17,Saturday,1,5,4,Tuesday,59
24492,C620,1,3,18,Sunday,1,6,9,Wednesday,63
24493,C516,1,4,8,Monday,1,6,6,Wednesday,46
24495,C620,1,1,2,Friday,1,3,12,Sunday,57
24496,C620,1,5,0,Tuesday,1,7,12,Thursday,60
24497,C516,1,4,23,Monday,1,6,22,Wednesday,46
24498,C360,1,5,2,Tuesday,1,7,19,Thursday,64
24499,C516,1,6,20,Wednesday,1,8,11,Friday,39
24500,C620,1,3,2,Sunday,1,5,7,Tuesday,52
24501,C360,1,8,10,Friday,1,11,17,Monday,79
24503,C360,1,4,18,Monday,1,7,8,Thursday,62
24504,C516,1,3,14,Sunday,1,5,9,Tuesday,43
24505,C360,1,3,2,Sunday,1,5,19,Tuesday,64
24506,C620,1,5,16,Tuesday,1,7,14,Thursday,46
24507,C620,1,7,22,Thursday,1,9,10,Saturday,35
24508,C360,1,4,14,Monday,1,7,10,Thursday,68
24509,C360,1,6,16,Wednesday,1,9,10,Saturday,65
24510,C516,1,6,11,Wednesday,1,8,0,Friday,36
24511,C360,1,5,7,Tuesday,1,8,5,Friday,69
24513,C620,1,7,9,Thursday,1,9,19,Saturday,57
24514,C620,1,7,12,Thursday,1,9,20,Saturday,56
24515,C360,1,7,19,Thursday,1,11,7,Monday,84
24516,C360,1,4,17,Monday,1,7,10,Thursday,64
24517,C360,1,7,17,Thursday,1,10,13,Sunday,67
24518,C360,1,5,6,Tuesday,1,8,3,Friday,68
24519,C516,1,7,2,Thursday,1,8,21,Friday,43
24520,C516,1,7,18,Thursday,1,9,7,Saturday,37
24521,C360,1,8,6,Friday,1,11,2,Monday,68
24522,C620,1,4,9,Monday,1,6,1,Wednesday,40
24523,C620,1,3,6,Sunday,1,5,17,Tuesday,58
24524,C516,1,4,11,Monday,1,5,19,Tuesday,31
24525,C516,1,1,8,Friday,1,2,23,Saturday,38
24526,C360,1,2,18,Saturday,1,4,22,Monday,52
24527,C620,1,5,11,Tuesday,1,7,17,Thursday,53
24528,C360,1,4,2,Monday,1,7,0,Thursday,69
24529,C620,1,3,13,Sunday,1,5,8,Tuesday,43
24530,C360,1,1,15,Friday,1,4,4,Monday,60
24531,C360,1,7,12,Thursday,1,9,23,Saturday,58
24532,C516,1,7,12,Thursday,1,9,5,Saturday,41
24533,C360,1,4,4,Monday,1,7,2,Thursday,69
24534,C620,1,4,13,Monday,1,7,0,Thursday,59
24535,C620,1,3,21,Sunday,1,5,17,Tuesday,44
24538,C620,1,4,11,Monday,1,6,14,Wednesday,51
24539,C620,1,3,13,Sunday,1,5,12,Tuesday,46
24540,C620,1,3,6,Sunday,1,4,23,Monday,41
24541,C620,1,7,15,Thursday,1,9,17,Saturday,49
24542,C620,1,4,2,Monday,1,6,6,Wednesday,52
24543,C620,1,2,22,Saturday,1,5,1,Tuesday,50
24544,C620,1,8,4,Friday,1,10,17,Sunday,61
24545,C620,1,3,1,Sunday,1,5,5,Tuesday,52
24546,C516,1,1,6,Friday,1,3,4,Sunday,46
24547,C620,1,2,18,Saturday,1,5,1,Tuesday,55
24548,C360,1,3,7,Sunday,1,6,6,Wednesday,71
24549,C360,1,6,4,Wednesday,1,8,22,Friday,66
24550,C620,1,6,5,Wednesday,1,8,14,Friday,56
24551,C516,1,4,13,Monday,1,6,3,Wednesday,38
24552,C620,1,8,11,Friday,1,11,6,Monday,67
24553,C516,1,4,13,Monday,1,6,11,Wednesday,45
24555,C516,1,6,18,Wednesday,1,7,20,Thursday,26
24556,C620,1,2,18,Saturday,1,4,3,Monday,32
24557,C360,1,7,0,Thursday,1,8,22,Friday,45
24558,C360,1,5,16,Tuesday,1,8,5,Friday,61
24559,C360,1,5,21,Tuesday,1,8,8,Friday,59
24560,C360,1,4,10,Monday,1,6,7,Wednesday,45
24561,C620,1,1,7,Friday,1,2,10,Saturday,27
24563,C620,1,4,1,Monday,1,5,17,Tuesday,40
24564,C360,1,6,23,Wednesday,1,8,21,Friday,46
24565,C516,1,3,6,Sunday,1,3,22,Sunday,16
24566,C360,1,1,22,Friday,1,4,3,Monday,52
24568,C360,1,2,5,Saturday,1,4,12,Monday,54
24569,C360,1,1,22,Friday,1,3,19,Sunday,44
24570,C360,1,2,9,Saturday,1,4,0,Monday,38
24571,C516,1,8,0,Friday,1,9,7,Saturday,30
24572,C360,1,1,14,Friday,1,3,18,Sunday,51
24573,C516,1,5,12,Tuesday,1,7,1,Thursday,37
24574,C516,1,6,6,Wednesday,1,7,19,Thursday,37
24575,C516,1,1,7,Friday,1,2,14,Saturday,30
24576,C516,1,4,17,Monday,1,6,4,Wednesday,34
24577,C516,1,7,23,Thursday,1,9,15,Saturday,39
24578,C516,1,7,6,Thursday,1,8,17,Friday,35
24579,C360,1,7,20,Thursday,1,9,16,Saturday,44
24580,C516,1,7,20,Thursday,1,9,14,Saturday,42
24581,C620,1,2,4,Saturday,1,3,17,Sunday,37
24582,C516,1,1,6,Friday,1,1,19,Friday,13
24583,C360,1,1,8,Friday,1,2,22,Saturday,37
24584,C620,1,3,4,Sunday,1,4,16,Monday,35
24585,C360,1,1,23,Friday,1,3,21,Sunday,45
24586,C516,1,5,22,Tuesday,1,7,12,Thursday,38
24588,C620,1,3,1,Sunday,1,4,16,Monday,38
24589,C360,1,4,4,Monday,1,5,14,Tuesday,34
24590,C360,1,4,21,Monday,1,6,21,Wednesday,47
24591,C360,1,4,1,Monday,1,6,4,Wednesday,50
24592,C360,1,6,10,Wednesday,1,7,16,Thursday,30
24593,C620,1,3,12,Sunday,1,4,19,Monday,31
24594,C620,1,6,1,Wednesday,1,7,8,Thursday,30
24595,C620,1,5,22,Tuesday,1,6,20,Wednesday,22
24596,C620,1,1,18,Friday,1,3,8,Sunday,37
24597,C360,1,3,19,Sunday,1,5,13,Tuesday,42
24598,C620,1,3,4,Sunday,1,4,11,Monday,31
24599,C516,1,1,2,Friday,1,2,14,Saturday,35
24600,C620,1,2,16,Saturday,1,4,11,Monday,42
24601,C360,1,5,14,Tuesday,1,7,17,Thursday,50
24602,C620,1,3,6,Sunday,1,4,12,Monday,30
24603,C516,1,7,16,Thursday,1,8,23,Friday,30
24604,C620,1,1,21,Friday,1,3,17,Sunday,43
24605,C516,1,6,12,Wednesday,1,8,0,Friday,36
24606,C360,1,1,6,Friday,1,3,1,Sunday,42
24607,C360,1,7,18,Thursday,1,9,21,Saturday,51
24608,C360,1,6,23,Wednesday,1,8,20,Friday,45
24609,C620,1,3,12,Sunday,1,4,7,Monday,18
24611,C360,1,4,19,Monday,1,6,1,Wednesday,29
24612,C620,1,7,11,Thursday,1,8,14,Friday,26
24613,C360,1,6,4,Wednesday,1,8,11,Friday,54
24614,C360,1,3,8,Sunday,1,5,2,Tuesday,42
24615,C360,1,3,17,Sunday,1,4,21,Monday,28
24616,C620,1,2,23,Saturday,1,3,14,Sunday,15
24617,C620,1,6,22,Wednesday,1,7,16,Thursday,18
24618,C620,1,3,1,Sunday,1,4,0,Monday,23
24619,C516,1,3,18,Sunday,1,5,16,Tuesday,45
24620,C620,1,6,6,Wednesday,1,7,6,Thursday,24
24621,C360,1,7,16,Thursday,1,9,8,Saturday,39
24622,C360,1,8,10,Friday,1,11,0,Monday,62
24623,C620,1,6,18,Wednesday,1,7,16,Thursday,22
24624,C620,1,5,11,Tuesday,1,6,3,Wednesday,16
24625,C620,1,4,0,Monday,1,5,13,Tuesday,36
24626,C360,1,7,4,Thursday,1,9,12,Saturday,56
24627,C516,1,4,21,Monday,1,6,9,Wednesday,36
24628,C620,1,6,13,Wednesday,1,7,12,Thursday,23
24629,C516,1,6,4,Wednesday,1,8,11,Friday,55
24630,C620,1,6,0,Wednesday,1,8,11,Friday,58
24631,C620,1,8,7,Friday,1,10,0,Sunday,41
24632,C620,1,7,9,Thursday,1,9,23,Saturday,61
24633,C620,1,7,4,Thursday,1,9,23,Saturday,66
24634,C620,1,8,10,Friday,1,11,9,Monday,70
24635,C360,1,1,7,Friday,1,4,14,Monday,79
24636,C360,1,4,16,Monday,1,8,11,Friday,90
24637,C360,1,5,8,Tuesday,1,8,22,Friday,85
24638,C516,1,7,4,Thursday,1,9,21,Saturday,64
24639,C360,1,6,10,Wednesday,1,9,11,Saturday,73
24640,C516,1,5,22,Tuesday,1,8,3,Friday,53
24641,C620,1,6,16,Wednesday,1,9,15,Saturday,70
24642,C360,1,7,17,Thursday,1,10,17,Sunday,71
24643,C620,1,3,23,Sunday,1,5,21,Tuesday,45
24645,C620,1,6,8,Wednesday,1,9,9,Saturday,72
24646,C516,1,3,1,Sunday,1,5,14,Tuesday,60
24647,C620,1,7,1,Thursday,1,9,9,Saturday,55
24648,C516,1,1,5,Friday,1,3,21,Sunday,64
24650,C620,1,8,8,Friday,1,10,5,Sunday,44
24651,C620,1,2,9,Saturday,1,4,22,Monday,60
24652,C516,1,7,0,Thursday,1,10,0,Sunday,71
24653,C620,1,6,15,Wednesday,1,8,15,Friday,47
24655,C620,1,4,3,Monday,1,6,13,Wednesday,57
24656,C516,1,2,3,Saturday,1,4,11,Monday,55
24657,C620,1,4,11,Monday,1,6,13,Wednesday,49
24658,C620,1,3,20,Sunday,1,6,11,Wednesday,63
24660,C516,1,3,18,Sunday,1,5,22,Tuesday,52
24661,C620,1,7,9,Thursday,1,9,15,Saturday,54
24663,C360,1,5,19,Tuesday,1,8,8,Friday,60
24664,C620,1,6,15,Wednesday,1,9,8,Saturday,65
24665,C516,1,1,2,Friday,1,3,5,Sunday,50
24666,C360,1,8,9,Friday,1,11,1,Monday,63
24667,C620,1,5,22,Tuesday,1,8,0,Friday,50
24668,C620,1,4,12,Monday,1,6,8,Wednesday,44
24669,C620,1,5,1,Tuesday,1,7,15,Thursday,61
24670,C360,1,5,7,Tuesday,1,8,2,Friday,67
24671,C516,1,6,11,Wednesday,1,8,4,Friday,41
24672,C360,1,6,13,Wednesday,1,9,10,Saturday,69
24673,C620,1,5,7,Tuesday,1,7,11,Thursday,51
24674,C620,1,1,10,Friday,1,3,2,Sunday,40
24677,C360,1,2,8,Saturday,1,5,17,Tuesday,81
24678,C360,1,7,14,Thursday,1,10,7,Sunday,64
24679,C360,1,4,16,Monday,1,6,16,Wednesday,47
24680,C516,1,6,20,Wednesday,1,8,14,Friday,42
24681,C516,1,3,2,Sunday,1,4,21,Monday,43
24682,C360,1,6,21,Wednesday,1,8,20,Friday,46
24683,C516,1,7,11,Thursday,1,8,8,Friday,21
24685,C620,1,6,16,Wednesday,1,8,11,Friday,43
24687,C360,1,8,2,Friday,1,9,11,Saturday,32
24688,C620,1,6,22,Wednesday,1,8,8,Friday,34
24689,C516,1,1,11,Friday,1,2,22,Saturday,34
24690,C516,1,7,20,Thursday,1,8,11,Friday,15
24691,C516,1,7,21,Thursday,1,9,13,Saturday,39
24692,C516,1,5,5,Tuesday,1,6,6,Wednesday,25
24693,C620,1,5,5,Tuesday,1,7,1,Thursday,43
24694,C620,1,3,16,Sunday,1,5,21,Tuesday,52
24695,C620,1,5,17,Tuesday,1,7,0,Thursday,31
24696,C360,1,1,3,Friday,1,2,18,Saturday,39
24697,C516,1,6,19,Wednesday,1,8,10,Friday,39
24698,C516,1,6,2,Wednesday,1,7,4,Thursday,26
24699,C360,1,1,17,Friday,1,5,1,Tuesday,79
24700,C516,1,5,2,Tuesday,1,6,11,Wednesday,33
24701,C620,1,4,10,Monday,1,6,9,Wednesday,47
24702,C516,1,2,4,Saturday,1,4,12,Monday,55
24703,C360,1,6,11,Wednesday,1,9,14,Saturday,74
24704,C360,1,6,8,Wednesday,1,9,9,Saturday,73
24705,C516,1,5,13,Tuesday,1,7,11,Thursday,46
24706,C516,1,2,18,Saturday,1,4,12,Monday,42
24707,C620,1,3,2,Sunday,1,4,16,Monday,37
24708,C360,1,8,3,Friday,1,10,21,Sunday,65
24709,C516,1,5,3,Tuesday,1,6,22,Wednesday,43
24710,C620,1,3,16,Sunday,1,5,15,Tuesday,47
24711,C516,1,5,21,Tuesday,1,7,10,Thursday,37
24712,C620,1,3,2,Sunday,1,5,16,Tuesday,61
24713,C360,1,1,12,Friday,1,4,23,Monday,83
24714,C360,1,8,1,Friday,1,11,4,Monday,74
24715,C620,1,5,2,Tuesday,1,7,2,Thursday,48
24716,C620,1,7,11,Thursday,1,9,17,Saturday,54
24717,C516,1,7,22,Thursday,1,8,21,Friday,23
24718,C620,1,7,4,Thursday,1,9,7,Saturday,50
24719,C360,1,2,18,Saturday,1,5,17,Tuesday,70
24720,C516,1,6,12,Wednesday,1,7,9,Thursday,20
24721,C516,1,1,15,Friday,1,3,6,Sunday,38
24722,C360,1,5,3,Tuesday,1,8,1,Friday,69
24723,C516,1,6,4,Wednesday,1,6,18,Wednesday,14
24724,C516,1,7,21,Thursday,1,8,16,Friday,18
24725,C360,1,1,4,Friday,1,2,13,Saturday,32
24726,C360,1,7,12,Thursday,1,9,9,Saturday,45
24727,C620,1,1,14,Friday,1,2,2,Saturday,11
24728,C360,1,4,0,Monday,1,5,23,Tuesday,46
24729,C360,1,4,10,Monday,1,6,11,Wednesday,49
24730,C620,1,7,11,Thursday,1,8,1,Friday,13
24731,C360,1,4,19,Monday,1,6,8,Wednesday,37
24732,C516,1,5,6,Tuesday,1,5,12,Tuesday,5
24733,C516,1,6,2,Wednesday,1,6,20,Wednesday,17
24735,C516,1,6,18,Wednesday,1,7,3,Thursday,8
24736,C516,1,1,2,Friday,1,1,20,Friday,18
24737,C360,1,3,23,Sunday,1,6,7,Wednesday,56
24738,C516,1,1,8,Friday,1,4,7,Monday,70
24739,C620,1,2,20,Saturday,1,6,4,Wednesday,80
24740,C360,1,6,3,Wednesday,1,8,22,Friday,67
24742,C360,1,5,18,Tuesday,1,8,22,Friday,75
24743,C360,1,6,16,Wednesday,1,9,15,Saturday,70
24745,C360,1,1,22,Friday,1,5,10,Tuesday,84
24746,C360,1,2,12,Saturday,1,5,23,Tuesday,83
24747,C620,1,1,5,Friday,1,3,18,Sunday,60
24749,C620,1,3,23,Sunday,1,6,19,Wednesday,68
24750,C360,1,2,21,Saturday,1,6,5,Wednesday,79
24751,C360,1,3,16,Sunday,1,6,23,Wednesday,78
24752,C360,1,3,13,Sunday,1,6,3,Wednesday,62
24753,C360,1,4,9,Monday,1,7,4,Thursday,67
24754,C516,1,1,22,Friday,1,5,3,Tuesday,76
24755,C620,1,3,13,Sunday,1,6,1,Wednesday,60
24756,C620,1,5,6,Tuesday,1,8,3,Friday,69
24757,C516,1,4,17,Monday,1,7,22,Thursday,76
24758,C620,1,5,7,Tuesday,1,8,13,Friday,78
24759,C620,1,4,23,Monday,1,8,15,Friday,87
24760,C620,1,6,12,Wednesday,1,9,12,Saturday,72
24761,C360,1,4,14,Monday,1,8,6,Friday,87
24762,C620,1,2,8,Saturday,1,5,4,Tuesday,68
24763,C516,1,7,1,Thursday,1,9,8,Saturday,54
24764,C516,1,2,13,Saturday,1,4,15,Monday,49
